TCID,ChEBI_ID_desc
2.A.25.1.6,CHEBI9175;sodium(1+)CHEBI2539;alanine
1.A.69.7.1,CHEBI3473;cation
1.C.39.11.4,CHEBI25367;molecule
1.C.120.1.1,CHEBI25367;molecule
1.C.39.9.2,CHEBI25367;molecule
1.C.85.1.9,CHEBI25367;molecule
1.M.1.4.2,CHEBI25367;molecule
3.A.7.19.1,CHEBI4291;deoxyribonucleic acid
2.A.1.1.22,CHEBI5584;hydronCHEBI5709;hexose
3.D.4.6.1,CHEBI5584;hydron
3.A.1.131.3,CHEBI2970;bacitracin
2.A.1.7.6,CHEBI9314;sucrose
3.A.3.10.21,CHEBI4665;monoatomic dication
9.B.153.3.11,CHEBI25367;molecule
1.B.66.1.4,CHEBI25367;molecule
2.A.1.4.8,CHEBI57597;sn-glycerol 3-phosphate(2-)CHEBI10648;sn-glycerol 3-phosphate
2.A.19.4.5,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
2.A.36.1.5,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
1.A.79.1.2,CHEBI3659;cholesterolCHEBI67208;double-stranded RNA
8.A.147.1.2,CHEBI24493;hemin
1.A.54.2.1,CHEBI3308;calcium(2+)
1.A.8.8.24,CHEBI15377;water
2.A.1.2.42,CHEBI8829;rhodamine 6GCHEBI8858;rifampicinCHEBI9731;trimethoprimCHEBI6477;linezolidCHEBI3603;chloramphenicolCHEBI6939;minocyclineCHEBI42478;ethidiumCHEBI4841;erythromycin A
2.A.1.6.3,CHEBI23688;dicarboxylic acid dianion
4.A.2.1.12,CHEBI6686;D-mannitolCHEBI4246;D-glucitol
2.A.1.3.37,CHEBI9893;uridineCHEBI40154;5-fluorouridineCHEBI4434;2'-deoxyuridine
1.C.14.1.4,CHEBI24870;ion
3.E.1.3.4,CHEBI5584;hydron
2.A.7.20.2,CHEBI3638;chloroquine
2.A.46.1.10,CHEBI16150;benzoate
4.A.1.2.14,CHEBI60980;beta-glucoside
2.A.57.2.5,CHEBI2470;adenineCHEBI5563;guanineCHEBI5564;guanosineCHEBI2601;allopurinolCHEBI5927;inosineCHEBI5841;hypoxanthineCHEBI10059;9H-xanthine
1.A.10.2.2,CHEBI24870;ion
2.A.20.2.7,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
2.A.31.2.5,CHEBI22563;anion
2.A.4.5.4,CHEBI34754;iron(2+)CHEBI29035;manganese(2+)
3.A.1.201.39,CHEBI23888;drug
1.B.68.1.1,CHEBI25367;molecule
1.A.1.29.6,CHEBI3473;cation
1.A.41.1.2,CHEBI24870;ion
2.A.1.3.4,CHEBI32952;amine
1.B.17.4.1,CHEBI25367;molecule
1.A.77.3.27,CHEBI3473;cation
1.A.57.1.5,CHEBI36915;inorganic cation
1.A.31.1.2,CHEBI24870;ion
1.A.27.2.1,CHEBI24870;ion
2.A.5.4.8,CHEBI3290;cadmium(2+)CHEBI49807;lead(2+)CHEBI23380;copper(2+)CHEBI5714;mercury(2+)CHEBI10113;zinc(2+)CHEBI25213;metal cationCHEBI5589;hydrogencarbonate
1.A.66.1.1,CHEBI25367;molecule
1.A.65.1.1,CHEBI25367;molecule
2.A.4.1.1,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI23380;copper(2+)CHEBI25517;nickel(2+)CHEBI10113;zinc(2+)
1.B.25.2.1,CHEBI16150;benzoate
2.A.14.1.1,CHEBI29805;glycolateCHEBI24996;lactate
2.A.7.18.2,CHEBI6864;methylamine
2.A.41.2.9,CHEBI8610;pseudouridine
1.W.3.1.2,CHEBI4291;deoxyribonucleic acid
2.A.77.1.5,CHEBI3290;cadmium(2+)
1.B.1.5.4,CHEBI24870;ionCHEBI9840;UDP-sugar
1.A.4.2.14,CHEBI3308;calcium(2+)
3.A.17.1.3,CHEBI4291;deoxyribonucleic acid
1.G.5.1.1,CHEBI25367;molecule
2.A.6.6.15,CHEBI3659;cholesterol
4.D.3.1.12,CHEBI3529;(1-4)-beta-D-glucan
2.A.94.1.7,CHEBI14911;protein
2.A.38.2.5,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
2.A.20.1.2,CHEBI7793;phosphate(3-)
1.B.5.1.8,CHEBI25367;molecule
2.A.60.1.15,CHEBI25696;organic anionCHEBI60311;thyroid hormone
3.A.1.106.20,CHEBI16247;phospholipidCHEBI25051;lipid AsCHEBI6494;lipopolysaccharideCHEBI23888;drug
3.A.1.208.46,CHEBI27333;xenobiotic
2.A.21.2.6,CHEBI9175;sodium(1+)CHEBI26271;proline
1.A.52.2.1,CHEBI3308;calcium(2+)
5.B.1.2.1,CHEBI10545;electron
2.A.3.10.25,CHEBI2643;arginine
1.A.9.10.1,CHEBI24870;ion
1.C.73.3.4,CHEBI25367;molecule
2.A.4.7.8,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)
9.A.5.2.2,CHEBI5733;histidine
3.A.1.2.31,CHEBI35584;purine
1.A.1.11.5,CHEBI3290;cadmium(2+)CHEBI3308;calcium(2+)CHEBI34754;iron(2+)CHEBI29035;manganese(2+)
2.A.23.2.11,CHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)
2.A.29.1.10,CHEBI2470;adenine
2.A.20.2.11,CHEBI7793;phosphate(3-)
2.A.6.2.50,CHEBI23888;drug
1.A.1.13.6,CHEBI8345;potassium(1+)
3.A.1.106.9,CHEBI2448;actinorhodin
1.A.76.1.1,CHEBI6635;magnesium(2+)
3.A.1.110.13,CHEBI8526;protein polypeptide chain
1.A.56.2.1,CHEBI49551;copper(1+)
1.B.27.1.6,CHEBI25367;molecule
1.B.13.1.5,CHEBI25367;molecule
1.B.14.2.15,CHEBI34755;iron(3+)
2.A.25.1.3,CHEBI9175;sodium(1+)CHEBI2539;alanine
2.A.7.1.2,"CHEBI33601;safranin OCHEBI383703;3,6-diamino-10-methylacridinium chlorideCHEBI8682;pyronin YCHEBI4883;ethidium bromideCHEBI9532;thiamine(1+) diphosphateCHEBI6030;isoniazideCHEBI4841;erythromycin A"
2.A.66.1.19,CHEBI7562;(S)-nicotineCHEBI17486;(S)-atropineCHEBI2695;anabasineCHEBI3066;berberine
2.A.6.2.35,CHEBI3603;chloramphenicol
2.A.88.1.6,CHEBI3108;biotin
1.B.8.2.9,CHEBI25367;molecule
1.A.75.1.8,CHEBI3473;cation
1.A.14.3.14,CHEBI39124;calcium ionCHEBI23058;cation
1.A.8.8.25,CHEBI15377;water
2.A.1.3.12,CHEBI5584;hydronCHEBI48132;tetracenomycin
1.A.71.1.1,CHEBI24870;ion
1.B.27.1.3,CHEBI25367;molecule
1.A.1.11.3,CHEBI3308;calcium(2+)
2.A.70.1.2,CHEBI38083;malonate ester
2.A.41.2.3,CHEBI9175;sodium(1+)CHEBI9893;uridineCHEBI5295;gemcitabine
3.A.3.10.2,CHEBI3473;cation
1.B.39.2.1,CHEBI25367;molecule
1.C.47.3.2,CHEBI8345;potassium(1+)
2.A.1.16.3,CHEBI5584;hydron
9.B.13.2.1,CHEBI25367;molecule
2.A.57.4.4,CHEBI2470;adenineCHEBI2472;adenosineCHEBI7647;nucleosideCHEBI22695;base
3.A.12.1.4,CHEBI4291;deoxyribonucleic acid
3.A.3.6.19,CHEBI3308;calcium(2+)CHEBI10113;zinc(2+)
2.A.53.4.1,CHEBI9335;sulfate
2.A.106.1.5,CHEBI29035;manganese(2+)
3.A.7.14.3,CHEBI14911;proteinCHEBI4291;deoxyribonucleic acid
4.C.1.1.17,CHEBI4984;fatty acid
1.A.5.3.2,CHEBI3473;cation
1.A.21.1.3,CHEBI4062;cytochrome cCHEBI25367;moleculeCHEBI33839;macromolecule
1.A.43.3.1,CHEBI17051;fluorideCHEBI41334;(R)-camphor
2.A.64.2.2,CHEBI8526;protein polypeptide chain
1.B.71.1.7,CHEBI25367;molecule
2.A.7.9.5,CHEBI7793;phosphate(3-)CHEBI5446;glyceraldehyde 3-phosphate
1.B.59.3.1,CHEBI25367;molecule
1.C.84.1.2,CHEBI25367;molecule
1.A.4.1.4,CHEBI3308;calcium(2+)CHEBI3473;cationCHEBI36915;inorganic cation
1.B.71.1.1,CHEBI25367;molecule
2.A.55.2.3,CHEBI34754;iron(2+)CHEBI29035;manganese(2+)CHEBI5584;hydronCHEBI6596;lycopeneCHEBI10215;alpha-caroteneCHEBI6576;luteinCHEBI10355;beta-carotene
3.D.4.10.1,CHEBI5584;hydron
2.A.38.4.2,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
3.A.3.8.14,CHEBI60971;aminophospholipid
2.A.47.4.2,CHEBI30297;antimonite
1.C.38.1.3,CHEBI25367;molecule
2.A.100.1.1,CHEBI5974;iron atom
1.C.52.1.17,CHEBI24870;ion
1.B.14.17.2,CHEBI25367;molecule
2.A.7.14.2,CHEBI8639;7H-purine
2.A.22.3.9,CHEBI3731;chlorideCHEBI9175;sodium(1+)CHEBI5914;indole-3-butyric acid
1.A.52.1.3,CHEBI3308;calcium(2+)
1.A.10.1.23,CHEBI39124;calcium ionCHEBI36915;inorganic cation
9.A.24.1.5,CHEBI3659;cholesterolCHEBI8337;porphyrin
1.B.6.2.8,CHEBI25367;molecule
5.B.1.5.4,CHEBI29034;iron(3+)
1.A.75.1.14,CHEBI23058;cation
2.A.5.3.12,CHEBI34754;iron(2+)CHEBI10113;zinc(2+)
4.B.1.1.1,CHEBI25526;N-glycosylnicotinamide
1.B.64.1.1,CHEBI9840;UDP-sugarCHEBI17593;maltooligosaccharide
1.C.36.3.5,CHEBI8526;protein polypeptide chain
2.A.66.1.35,CHEBI50744;citrate salt
2.A.38.3.6,CHEBI8345;potassium(1+)CHEBI5584;hydron
2.A.1.14.26,CHEBI29987;glutamate(2-)
2.A.13.1.5,CHEBI29995;aspartate(2-)
4.A.1.2.7,CHEBI47571;N-acetyl-alpha-D-muramic acid
1.W.2.1.2,CHEBI4291;deoxyribonucleic acid
1.C.7.1.1,CHEBI7990;peptide
2.A.3.10.22,CHEBI5584;hydronCHEBI6829;methionineCHEBI17191;L-isoleucineCHEBI5460;glycineCHEBI2539;alanineCHEBI26271;prolineCHEBI25017;leucineCHEBI27266;valineCHEBI8089;phenylalanineCHEBI9769;tryptophan
1.A.52.1.5,CHEBI3308;calcium(2+)
2.A.7.14.6,CHEBI7562;(S)-nicotineCHEBI8671;pyridoxineCHEBI8669;pyridoxamineCHEBI8639;7H-purineCHEBI2705;Anatabine
2.A.7.15.2,CHEBI132804;UDP-N-acetyl-alpha-D-galactosamine 4-sulfateCHEBI67119;UDP-alpha-D-galactose
2.A.17.3.9,CHEBI9742;tripeptideCHEBI4634;dipeptide
9.B.99.1.2,CHEBI22582;antimicrobial agent
2.A.1.14.5,CHEBI17563;phthalate(2-)
1.C.1.4.2,CHEBI24870;ionCHEBI8526;protein polypeptide chain
1.A.17.1.20,CHEBI3731;chlorideCHEBI8150;phospholipid
1.A.1.16.8,CHEBI8345;potassium(1+)
2.A.76.1.9,CHEBI6246;L-homoserineCHEBI6301;L-serine
2.A.88.1.4,CHEBI3108;biotin
2.A.73.1.2,CHEBI26666;short-chain fatty acid
1.B.68.1.4,CHEBI25367;molecule
2.A.1.13.4,CHEBI8843;riboflavinCHEBI17015;riboflavin
3.E.1.6.9,CHEBI5584;hydron
1.A.30.2.12,CHEBI24636;proton
2.A.3.15.2,CHEBI8283;polar amino acid
1.C.39.6.3,CHEBI25367;molecule
3.A.1.6.11,CHEBI63940;sodium tungstate
5.B.2.2.1,CHEBI10545;electron
1.A.72.3.1,CHEBI5714;mercury(2+)
3.A.1.204.20,CHEBI53002;amyloid-beta
9.A.8.1.13,CHEBI34754;iron(2+)
1.H.1.5.2,CHEBI24870;ion
1.A.79.1.4,CHEBI67208;double-stranded RNA
2.A.4.5.1,CHEBI29035;manganese(2+)
1.A.77.2.8,CHEBI6635;magnesium(2+)
3.A.1.3.19,CHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)CHEBI22653;asparagineCHEBI5432;glutamine
1.B.8.1.8,CHEBI22563;anionCHEBI2359;ATP
2.A.7.13.4,CHEBI84880;GDP-D-mannose
2.A.88.1.5,CHEBI3108;biotin
2.A.1.19.1,CHEBI35264;tetramethylammoniumCHEBI16797;1-methylnicotinamideCHEBI10074;xenobioticCHEBI25512;neurotransmitterCHEBI33229;vitamin
1.G.7.2.1,CHEBI25367;molecule
2.A.97.1.4,CHEBI8345;potassium(1+)CHEBI5584;hydron
1.A.1.18.2,CHEBI8345;potassium(1+)
3.A.1.6.5,CHEBI6967;molybdateCHEBI46502;tungstate
2.A.17.4.5,CHEBI7990;peptide
9.A.41.1.1,"CHEBI61650;[3)-beta-D-galactopyranuronosyl-(1-3)-2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-glucopyranosyl-(1-4)-beta-D-galactopyranurosyl-(1-]n"
3.A.1.1.40,"CHEBI3597;N,N'-diacetylchitobiose"
9.B.153.3.13,CHEBI25367;molecule
5.A.1.1.1,CHEBI10545;electron
1.B.8.6.3,CHEBI25367;molecule
1.A.35.5.3,CHEBI6635;magnesium(2+)
3.A.1.208.47,CHEBI57925;glutathionate(1-)CHEBI35218;anthocyanin cation
3.A.3.8.4,"CHEBI9223;sphingomyelin d181CHEBI8128;1,2-diacyl-sn-glycero-3-phosphocholine(1+)CHEBI8137;phosphatidyl-L-serineCHEBI6606;monoacylglycerol phosphateCHEBI8150;phospholipidCHEBI24402;glycosphingolipid"
2.A.67.2.5,CHEBI19274;2'-deoxymugineic acid
2.A.1.1.116,CHEBI10085;xyloseCHEBI22599;arabinose
2.A.123.1.8,CHEBI9840;UDP-sugar
8.A.190.1.2,CHEBI14911;protein
9.A.24.2.1,CHEBI3659;cholesterolCHEBI8337;porphyrin
3.D.3.4.1,CHEBI5584;hydron
1.B.6.2.7,CHEBI2643;arginine
3.A.1.17.14,CHEBI8843;riboflavin
2.A.29.3.2,CHEBI3731;chlorideCHEBI5584;hydronCHEBI4984;fatty acid
3.A.3.2.18,CHEBI3308;calcium(2+)CHEBI5584;hydron
3.A.1.201.20,CHEBI16130;DDTCHEBI23888;drug
2.A.53.1.11,CHEBI9335;sulfate
2.A.66.4.7,CHEBI61082;lipid-linked peptidoglycan
3.A.1.204.22,CHEBI6486;lipid
3.A.1.102.1,CHEBI25060;lipooligosaccharide
1.A.77.3.29,CHEBI3473;cation
1.B.23.1.19,CHEBI25367;molecule
2.A.49.3.1,CHEBI3731;chlorideCHEBI5584;hydronCHEBI71263;nitrate
1.A.8.2.7,CHEBI5585;waterCHEBI5453;dihydroxyacetoneCHEBI5448;glycerol
1.A.1.5.2,CHEBI8345;potassium(1+)
1.A.2.1.1,CHEBI8345;potassium(1+)CHEBI33495;rubidium(1+)CHEBI49847;rubidium(1+)CHEBI33126;caesium(1+)
1.A.1.5.35,CHEBI8345;potassium(1+)
2.A.1.1.7,CHEBI5584;hydronCHEBI29751;(-)-quinate
1.B.17.3.11,"CHEBI72663;9,10-DiHOMECHEBI23888;drug"
1.B.9.1.3,CHEBI25367;molecule
3.A.12.3.1,CHEBI4291;deoxyribonucleic acid
1.A.78.2.10,CHEBI29103;potassium(1+)
2.A.21.5.3,CHEBI9175;sodium(1+)CHEBI13704;acetateCHEBI15361;pyruvateCHEBI17272;propionateCHEBI24996;lactateCHEBI17968;butyrate
4.E.1.1.6,CHEBI9744;triphosphate(5-)
1.B.8.1.11,CHEBI25367;molecule
2.A.1.53.2,CHEBI27266;valine
3.B.1.1.6,CHEBI9175;sodium(1+)
2.A.1.3.16,CHEBI5584;hydronCHEBI27902;tetracycline
8.A.23.1.48,CHEBI14911;protein
1.C.41.1.3,CHEBI69437;orobol
3.A.1.122.35,CHEBI22582;antimicrobial agent
1.A.9.1.9,CHEBI24870;ion
1.B.20.3.6,CHEBI8526;protein polypeptide chain
1.B.4.2.13,CHEBI25367;molecule
5.B.1.4.2,CHEBI10545;electron
4.A.5.1.3,CHEBI25899;pentitol
4.D.1.1.9,CHEBI271;alginic acid
3.A.1.5.40,CHEBI25517;nickel(2+)
2.A.1.2.29,CHEBI25375;monoamine molecular messenger
1.B.24.1.7,CHEBI57748;cholateCHEBI3098;bile acid
1.A.77.2.2,CHEBI3473;cation
2.A.29.3.6,CHEBI24636;proton
1.B.17.1.5,CHEBI25367;molecule
1.A.11.2.12,CHEBI7435;ammonium
1.E.5.2.7,CHEBI14911;protein
1.W.9.1.2,CHEBI4291;deoxyribonucleic acid
1.B.13.3.3,CHEBI25367;molecule
2.A.109.2.1,CHEBI30452;tellurium atom
9.B.40.1.4,CHEBI8526;protein polypeptide chainCHEBI4291;deoxyribonucleic acid
2.A.3.8.21,CHEBI2642;alpha-amino acid
1.M.1.3.7,CHEBI25367;molecule
2.A.19.4.15,CHEBI39124;calcium ion
2.A.3.8.20,"CHEBI18258;3,3',5-triiodo-L-thyronineCHEBI4052;cystineCHEBI6829;methionineCHEBI16857;L-threonineCHEBI17191;L-isoleucineCHEBI5460;glycineCHEBI2539;alanineCHEBI22653;asparagineCHEBI5432;glutamineCHEBI26271;prolineCHEBI9116;serineCHEBI25017;leucineCHEBI27266;valineCHEBI8089;phenylalanineCHEBI9769;tryptophanCHEBI9800;tyrosineCHEBI29298;ditritium"
1.C.123.1.2,CHEBI69437;orobol
4.C.3.2.6,CHEBI58436;phosphatidyl-L-serine(1-)
2.A.3.1.11,CHEBI2643;arginine
2.A.8.1.11,CHEBI24265;gluconate
1.A.37.5.1,CHEBI3308;calcium(2+)
3.A.1.5.10,CHEBI7755;oligopeptide
3.D.1.3.1,CHEBI5584;hydron
1.A.37.4.1,CHEBI3308;calcium(2+)
8.A.82.1.11,CHEBI3308;calcium(2+)
1.B.34.3.1,CHEBI22563;anion
2.A.57.1.8,CHEBI7647;nucleoside
4.D.1.1.10,CHEBI132153;hyaluronate
1.A.43.1.3,CHEBI17051;fluoride
2.A.1.18.1,CHEBI5584;hydronCHEBI4105;D-arabinitol
3.A.1.201.22,CHEBI2496;doxorubicin
1.B.58.1.3,CHEBI25367;molecule
4.A.1.1.19,CHEBI60979;alpha-glucoside
3.D.6.1.2,CHEBI5584;hydron
1.A.109.1.2,CHEBI8526;protein polypeptide chain
1.A.1.9.8,CHEBI8345;potassium(1+)
2.A.4.2.5,CHEBI29035;manganese(2+)
1.A.54.4.4,CHEBI3473;cation
2.A.49.2.14,CHEBI5113;fluorideCHEBI13970;chlorideCHEBI22563;anion
1.C.106.3.2,CHEBI25367;molecule
3.A.3.8.1,CHEBI60971;aminophospholipid
2.A.6.2.37,CHEBI27780;detergent
5.B.9.1.1,CHEBI10545;electron
2.A.29.23.3,CHEBI1353;3'-phospho-5'-adenylyl sulfateCHEBI2342;ADPCHEBI2359;ATP
3.E.1.8.5,CHEBI7580;nitric acid
2.A.23.1.1,CHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)
2.A.58.1.2,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
3.A.2.2.8,CHEBI5584;hydron
1.B.25.1.28,CHEBI25367;molecule
3.A.3.6.27,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI10113;zinc(2+)
1.A.10.1.33,CHEBI36914;inorganic ion
3.A.10.1.12,CHEBI9175;sodium(1+)CHEBI5584;hydron
1.A.11.1.8,CHEBI49783;ammonium
1.B.39.1.2,CHEBI3473;cationCHEBI87494;methyl laurate
4.A.5.1.6,CHEBI5251;galactitol
5.A.1.2.1,CHEBI10545;electron
3.E.1.6.12,CHEBI5584;hydron
3.A.1.152.3,CHEBI6494;lipopolysaccharide
1.B.16.2.4,CHEBI7793;phosphate(3-)
2.A.18.8.6,CHEBI5584;hydronCHEBI2642;alpha-amino acid
1.B.77.1.6,CHEBI25367;molecule
1.A.43.3.4,CHEBI17051;fluoride
1.A.1.5.24,CHEBI9175;sodium(1+)
1.B.14.2.1,CHEBI5656;deoxyhemoglobin
2.A.53.2.19,CHEBI3616;chlorideCHEBI22563;anionCHEBI30762;salicylateCHEBI9335;sulfate
5.A.1.6.1,CHEBI10545;electron
2.A.6.2.28,CHEBI23888;drug
1.A.17.1.25,CHEBI24834;inorganic anion
1.B.8.1.4,CHEBI24870;ion
2.A.3.8.18,CHEBI29987;glutamate(2-)CHEBI4052;cystine
1.B.163.1.5,CHEBI24870;ion
2.A.1.1.82,CHEBI3523;cellodextrinCHEBI3522;cellobiose
1.A.76.1.4,CHEBI24403;glycosyl group
4.C.1.1.3,CHEBI4984;fatty acid
2.A.113.1.3,CHEBI23337;cobalt(2+)CHEBI25517;nickel(2+)
2.A.83.1.1,CHEBI9175;sodium(1+)CHEBI5589;hydrogencarbonate
9.B.307.1.2,CHEBI14911;protein
2.A.1.14.1,CHEBI14311;glucarate(2-)
1.C.74.1.6,CHEBI24870;ionCHEBI25367;molecule
2.A.121.1.4,CHEBI16189;sulfate
2.A.3.10.19,CHEBI8301;polyamine macromoleculeCHEBI2642;alpha-amino acid
3.A.2.3.1,CHEBI5584;hydron
4.A.6.1.11,CHEBI14575;mannose
2.A.5.3.2,CHEBI10113;zinc(2+)
9.A.27.1.2,CHEBI8526;protein polypeptide chain
1.B.82.1.2,CHEBI35741;glycerolipid
2.A.88.9.1,CHEBI64299;queuosine residue
1.B.60.1.9,CHEBI25367;molecule
1.A.112.2.10,CHEBI18420;magnesium(2+)
1.B.17.1.3,CHEBI25367;molecule
1.B.78.1.2,CHEBI10545;electron
2.A.49.2.8,CHEBI3731;chlorideCHEBI5584;hydron
2.A.22.1.3,CHEBI9175;sodium(1+)CHEBI2679;amphetamineCHEBI1764;dopamine
2.A.36.1.11,CHEBI9175;sodium(1+)CHEBI5584;hydron
2.A.4.1.6,CHEBI25213;metal cation
1.A.56.3.2,CHEBI49551;copper(1+)
2.A.1.2.75,CHEBI9474;tetracyclineCHEBI27902;tetracycline
3.D.9.1.2,CHEBI24636;proton
1.A.92.1.1,CHEBI25367;molecule
1.A.4.2.10,CHEBI3290;cadmium(2+)CHEBI3308;calcium(2+)
2.A.29.18.8,CHEBI8945;S-adenosyl-L-homocysteineCHEBI15414;S-adenosyl-L-methionine
1.A.8.9.19,CHEBI15377;waterCHEBI16199;ureaCHEBI17754;glycerolCHEBI6729;MelarsoprolCHEBI45081;pentamidine
2.A.3.12.1,CHEBI5584;hydronCHEBI9218;spermidineCHEBI8650;putrescine
2.A.51.1.1,CHEBI29393;chromate(2-)
1.B.6.6.7,CHEBI25367;molecule
1.A.1.5.5,CHEBI8345;potassium(1+)CHEBI49847;rubidium(1+)CHEBI33126;caesium(1+)
1.B.33.3.4,CHEBI8526;protein polypeptide chain
3.A.1.206.1,CHEBI50112;sex hormone
2.A.3.8.31,CHEBI8301;polyamine macromolecule
1.C.90.3.2,CHEBI24870;ion
1.B.23.1.7,CHEBI25367;molecule
9.B.28.2.2,CHEBI6668;maltose
2.A.20.2.2,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
9.A.16.1.2,CHEBI16541;protein polypeptide chain
1.A.13.1.7,CHEBI3731;chloride
1.C.24.1.6,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
3.A.1.5.47,CHEBI25906;peptide
3.A.1.12.8,CHEBI3073;glycine betaineCHEBI26271;proline
1.A.8.9.15,CHEBI5585;waterCHEBI25367;molecule
2.A.3.8.9,CHEBI2642;alpha-amino acid
1.C.33.1.11,CHEBI25367;molecule
1.B.23.2.1,CHEBI25367;molecule
3.A.1.3.4,CHEBI29987;glutamate(2-)
1.B.6.1.14,CHEBI25367;molecule
2.A.1.1.55,CHEBI5584;hydronCHEBI10085;xyloseCHEBI6181;L-arabinopyranoseCHEBI5256;galactose
8.A.131.1.13,CHEBI14911;protein
2.A.21.3.10,CHEBI45744;N-acetyl-beta-neuraminic acid
1.B.7.1.1,CHEBI25367;molecule
3.A.1.111.7,CHEBI7990;peptideCHEBI48081;bacteriocinCHEBI8526;protein polypeptide chain
2.A.1.53.10,CHEBI2642;alpha-amino acid
3.A.1.205.28,CHEBI3290;cadmium(2+)CHEBI49807;lead(2+)CHEBI22152;2-cis-abscisic acid
1.A.54.4.5,CHEBI3473;cation
1.M.7.1.1,CHEBI14911;protein
2.A.18.5.1,CHEBI1786;gamma-aminobutyric acidCHEBI5460;glycine
1.B.59.1.11,CHEBI25367;molecule
3.A.1.12.7,CHEBI3665;choline
2.A.18.6.3,CHEBI9175;sodium(1+)CHEBI5584;hydronCHEBI2539;alanineCHEBI22653;asparagineCHEBI5432;glutamineCHEBI5733;histidine
1.B.31.1.2,CHEBI25367;molecule
4.A.1.2.11,CHEBI28749;aryl beta-D-glucoside
1.C.41.1.4,CHEBI25367;moleculeCHEBI25367;molecule
2.A.2.2.2,CHEBI8771;raffinose
2.A.20.2.14,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
1.C.41.2.3,CHEBI25367;molecule
1.A.35.3.4,CHEBI6635;magnesium(2+)
1.C.111.1.12,CHEBI25367;molecule
3.A.1.15.8,CHEBI34754;iron(2+)CHEBI29035;manganese(2+)CHEBI10113;zinc(2+)
3.A.7.14.1,CHEBI4291;deoxyribonucleic acid
1.A.1.11.25,CHEBI3308;calcium(2+)
2.A.38.1.2,CHEBI8345;potassium(1+)
2.A.4.3.10,CHEBI23337;cobalt(2+)CHEBI10113;zinc(2+)
1.B.44.1.1,CHEBI8526;protein polypeptide chain
4.D.3.1.13,CHEBI3529;(1-4)-beta-D-glucan
1.A.8.9.7,CHEBI5448;glycerol
9.A.17.1.1,CHEBI8526;protein polypeptide chain
1.C.73.2.2,CHEBI27026;toxin
9.B.79.1.1,CHEBI25213;metal cation
1.C.15.1.1,CHEBI25367;molecule
1.C.52.1.2,CHEBI24870;ion
1.C.39.7.3,CHEBI25367;molecule
2.A.66.2.32,CHEBI8322;polysaccharide
1.C.3.3.2,CHEBI25367;molecule
1.A.17.4.14,CHEBI39124;calcium ionCHEBI23058;cation
1.B.14.1.3,CHEBI28199;ferrienterobactin(3-)
9.A.74.1.2,CHEBI7585;nitriteCHEBI71263;nitrate
2.A.127.1.4,CHEBI3411;cardiolipin
1.B.14.2.11,CHEBI5651;ferroheme b
1.C.40.1.7,CHEBI25367;molecule
2.A.29.2.11,CHEBI15595;malate(2-)CHEBI30915;2-oxoglutaric acid
1.C.32.1.1,CHEBI25367;molecule
2.A.1.1.29,CHEBI5417;glucosamineCHEBI5418;glucose
1.B.74.1.3,CHEBI25367;molecule
3.A.3.10.5,CHEBI3473;cation
2.A.86.2.2,CHEBI40646;autoinducer-2
3.A.1.125.1,CHEBI6495;lipoprotein
1.A.1.28.5,CHEBI8345;potassium(1+)
3.A.1.132.11,CHEBI26672;siderophore
2.A.1.1.83,CHEBI3523;cellodextrinCHEBI3522;cellobiose
2.A.63.1.4,CHEBI9175;sodium(1+)CHEBI5584;hydron
5.A.1.5.1,CHEBI10545;electron
2.A.7.1.4,CHEBI32915;cetylpyridinium chlorideCHEBI39561;cetyltrimethylammonium ion
4.D.1.3.4,CHEBI24403;glycosyl group
1.C.97.1.8,CHEBI25367;molecule
2.A.71.1.5,CHEBI45453;sinefunginCHEBI8946;S-adenosyl-L-methionine
2.A.58.2.2,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
9.B.87.1.1,CHEBI36080;protein
1.A.8.2.6,CHEBI5585;waterCHEBI5453;dihydroxyacetoneCHEBI5448;glycerol
3.A.1.204.1,CHEBI1547;3-hydroxykynurenineCHEBI5563;guanine
3.D.1.8.1,CHEBI5584;hydron
2.A.4.7.2,CHEBI25213;metal cation
2.A.2.4.11,CHEBI9314;sucrose
9.B.153.3.10,CHEBI25367;molecule
1.A.30.2.1,CHEBI9175;sodium(1+)CHEBI5584;hydron
1.A.1.24.4,CHEBI8345;potassium(1+)
